,model_name,variance_k,normality_k,boruta_flag,vif_k,score,chosen_columns
2463,model2_ensemble_rflrsvc,50.0,25.0,1.0,7.0,0.6019012444801284, 10  64 128 204 338 472 481
2464,model3_ensemble_xglrsvc,50.0,25.0,1.0,7.0,0.6562167804094741, 10  64 128 204 338 472 481
2465,model4_ensemble_rfxgsvc,50.0,25.0,1.0,7.0,0.6715519871537534, 10  64 128 204 338 472 481
2466,model1_rf,50.0,35.0,1.0,7.0,0.6275535929345644, 10  64 128 204 338 472 481
2467,model2_rf,50.0,35.0,1.0,7.0,0.6412428743476515, 10  64 128 204 338 472 481
2468,model3_rf,50.0,35.0,1.0,7.0,0.6533263749498193, 10  64 128 204 338 472 481
2469,model1_xg,50.0,35.0,1.0,7.0,0.6670156563629064, 10  64 128 204 338 472 481
2470,model2_xg,50.0,35.0,1.0,7.0,0.6843179446005621, 10  64 128 204 338 472 481
2471,model3_xg,50.0,35.0,1.0,7.0,0.707682055399438, 10  64 128 204 338 472 481
2472,model4_xg,50.0,35.0,1.0,7.0,0.6391955038137294, 10  64 128 204 338 472 481
2473,model5_xg,50.0,35.0,1.0,7.0,0.6793400240867121, 10  64 128 204 338 472 481
2474,model1_lr,50.0,35.0,1.0,7.0,0.5398378161380972, 10  64 128 204 338 472 481
2475,model2_lr,50.0,35.0,1.0,7.0,0.5398378161380972, 10  64 128 204 338 472 481
2476,model3_lr,50.0,35.0,1.0,7.0,0.5398378161380972, 10  64 128 204 338 472 481
2477,model1_svc,50.0,35.0,1.0,7.0,0.5419654757125651, 10  64 128 204 338 472 481
2478,model2_svc,50.0,35.0,1.0,7.0,0.5419654757125651, 10  64 128 204 338 472 481
2479,model3_svc,50.0,35.0,1.0,7.0,0.5419654757125651, 10  64 128 204 338 472 481
2480,model1_ensemble_rfxglr,50.0,35.0,1.0,7.0,0.6790991569650742, 10  64 128 204 338 472 481
2481,model2_ensemble_rflrsvc,50.0,35.0,1.0,7.0,0.6019012444801284, 10  64 128 204 338 472 481
2482,model3_ensemble_xglrsvc,50.0,35.0,1.0,7.0,0.6562167804094741, 10  64 128 204 338 472 481
2483,model4_ensemble_rfxgsvc,50.0,35.0,1.0,7.0,0.6715519871537534, 10  64 128 204 338 472 481
2484,model1_rf,50.0,50.0,1.0,7.0,0.5854419911682056, 10  64 105 128 204 336 481
2485,model2_rf,50.0,50.0,1.0,7.0,0.5887338418305901, 10  64 105 128 204 336 481
2486,model3_rf,50.0,50.0,1.0,7.0,0.5651288639100762, 10  64 105 128 204 336 481
2487,model1_xg,50.0,50.0,1.0,7.0,0.5721942994781213, 10  64 105 128 204 336 481
2488,model2_xg,50.0,50.0,1.0,7.0,0.6026238458450421, 10  64 105 128 204 336 481
2489,model3_xg,50.0,50.0,1.0,7.0,0.5976459253311923, 10  64 105 128 204 336 481
2490,model4_xg,50.0,50.0,1.0,7.0,0.579861902850261, 10  64 105 128 204 336 481
2491,model5_xg,50.0,50.0,1.0,7.0,0.5756467282215978, 10  64 105 128 204 336 481
2492,model1_lr,50.0,50.0,1.0,7.0,0.5190429546366921, 10  64 105 128 204 336 481
2493,model2_lr,50.0,50.0,1.0,7.0,0.5190429546366921, 10  64 105 128 204 336 481
2494,model3_lr,50.0,50.0,1.0,7.0,0.5190429546366921, 10  64 105 128 204 336 481
2495,model1_svc,50.0,50.0,1.0,7.0,0.5209297470895222, 10  64 105 128 204 336 481
2496,model2_svc,50.0,50.0,1.0,7.0,0.5209297470895222, 10  64 105 128 204 336 481
2497,model3_svc,50.0,50.0,1.0,7.0,0.5230574066639904, 10  64 105 128 204 336 481
2498,model1_ensemble_rfxglr,50.0,50.0,1.0,7.0,0.5752452830188679, 10  64 105 128 204 336 481
2499,model2_ensemble_rflrsvc,50.0,50.0,1.0,7.0,0.5426880770774789, 10  64 105 128 204 336 481
2500,model3_ensemble_xglrsvc,50.0,50.0,1.0,7.0,0.5721541549578482, 10  64 105 128 204 336 481
2501,model4_ensemble_rfxgsvc,50.0,50.0,1.0,7.0,0.5823107185869129, 10  64 105 128 204 336 481
2502,model1_rf,50.0,100.0,1.0,7.0,0.5392211963067042, 10 105 128 204 481
2503,model2_rf,50.0,100.0,1.0,7.0,0.5244480128462465, 10 105 128 204 481
2504,model3_rf,50.0,100.0,1.0,7.0,0.5591730228823766, 10 105 128 204 481
2505,model1_xg,50.0,100.0,1.0,7.0,0.5443195503813729, 10 105 128 204 481
2506,model2_xg,50.0,100.0,1.0,7.0,0.5537133681252508, 10 105 128 204 481
2507,model3_xg,50.0,100.0,1.0,7.0,0.5728623042954637, 10 105 128 204 481
2508,model4_xg,50.0,100.0,1.0,7.0,0.5358892011240466, 10 105 128 204 481
2509,model5_xg,50.0,100.0,1.0,7.0,0.5513448414291449, 10 105 128 204 481
2510,model1_lr,50.0,100.0,1.0,7.0,0.5195503813729425, 10 105 128 204 481
2511,model2_lr,50.0,100.0,1.0,7.0,0.5216780409474107, 10 105 128 204 481
2512,model3_lr,50.0,100.0,1.0,7.0,0.5216780409474107, 10 105 128 204 481
2513,model1_svc,50.0,100.0,1.0,7.0,0.5150541951023686, 10 105 128 204 481
2514,model2_svc,50.0,100.0,1.0,7.0,0.5150541951023686, 10 105 128 204 481
2515,model3_svc,50.0,100.0,1.0,7.0,0.5190686471296668, 10 105 128 204 481
2516,model1_ensemble_rfxglr,50.0,100.0,1.0,7.0,0.5405058209554396, 10 105 128 204 481
2517,model2_ensemble_rflrsvc,50.0,100.0,1.0,7.0,0.5445202729827379, 10 105 128 204 481
2518,model3_ensemble_xglrsvc,50.0,100.0,1.0,7.0,0.5527900441589724, 10 105 128 204 481
2519,model4_ensemble_rfxgsvc,50.0,100.0,1.0,7.0,0.539542352468888, 10 105 128 204 481
2520,model1_rf,100.0,0.0,1.0,7.0,0.6078827780008029, 10  64 204 318 378 453 481
2521,model2_rf,100.0,0.0,1.0,7.0,0.6430895222802087, 10  64 204 318 378 453 481
2522,model3_rf,100.0,0.0,1.0,7.0,0.6593881975110397, 10  64 204 318 378 453 481
2523,model1_xg,100.0,0.0,1.0,7.0,0.6591071858691289, 10  64 204 318 378 453 481
2524,model2_xg,100.0,0.0,1.0,7.0,0.7135832998795664, 10  64 204 318 378 453 481
2525,model3_xg,100.0,0.0,1.0,7.0,0.747103974307507, 10  64 204 318 378 453 481
2526,model4_xg,100.0,0.0,1.0,7.0,0.6881718185467683, 10  64 204 318 378 453 481
2527,model5_xg,100.0,0.0,1.0,7.0,0.7346190285026093, 10  64 204 318 378 453 481
2528,model1_lr,100.0,0.0,1.0,7.0,0.5518811722199919, 10  64 204 318 378 453 481
2529,model2_lr,100.0,0.0,1.0,7.0,0.5518811722199919, 10  64 204 318 378 453 481
2530,model3_lr,100.0,0.0,1.0,7.0,0.5518811722199919, 10  64 204 318 378 453 481
2531,model1_svc,100.0,0.0,1.0,7.0,0.5603918105178642, 10  64 204 318 378 453 481
2532,model2_svc,100.0,0.0,1.0,7.0,0.5603918105178642, 10  64 204 318 378 453 481
2533,model3_svc,100.0,0.0,1.0,7.0,0.5603918105178642, 10  64 204 318 378 453 481
2534,model1_ensemble_rfxglr,100.0,0.0,1.0,7.0,0.6598297872340426, 10  64 204 318 378 453 481
2535,model2_ensemble_rflrsvc,100.0,0.0,1.0,7.0,0.5809458048976315, 10  64 204 318 378 453 481
2536,model3_ensemble_xglrsvc,100.0,0.0,1.0,7.0,0.658866318747491, 10  64 204 318 378 453 481
2537,model4_ensemble_rfxgsvc,100.0,0.0,1.0,7.0,0.6765700521878764, 10  64 204 318 378 453 481
2538,model1_rf,100.0,5.0,1.0,7.0,0.6830333199518266, 10  48  64 105 204 338 453
2539,model2_rf,100.0,5.0,1.0,7.0,0.6913030911280611, 10  48  64 105 204 338 453
2540,model3_rf,100.0,5.0,1.0,7.0,0.7241413087113608, 10  48  64 105 204 338 453
2541,model1_xg,100.0,5.0,1.0,7.0,0.7230172621437174, 10  48  64 105 204 338 453
2542,model2_xg,100.0,5.0,1.0,7.0,0.7941132075471699, 10  48  64 105 204 338 453
2543,model3_xg,100.0,5.0,1.0,7.0,0.8021019670814934, 10  48  64 105 204 338 453
2544,model4_xg,100.0,5.0,1.0,7.0,0.7487900441589723, 10  48  64 105 204 338 453
2545,model5_xg,100.0,5.0,1.0,7.0,0.7688221597751907, 10  48  64 105 204 338 453
2546,model1_lr,100.0,5.0,1.0,7.0,0.5707892412685669, 10  48  64 105 204 338 453
2547,model2_lr,100.0,5.0,1.0,7.0,0.5684207145724609, 10  48  64 105 204 338 453
2548,model3_lr,100.0,5.0,1.0,7.0,0.5705483741469289, 10  48  64 105 204 338 453
2549,model1_svc,100.0,5.0,1.0,7.0,0.5707892412685669, 10  48  64 105 204 338 453
2550,model2_svc,100.0,5.0,1.0,7.0,0.5707892412685669, 10  48  64 105 204 338 453
2551,model3_svc,100.0,5.0,1.0,7.0,0.5707892412685669, 10  48  64 105 204 338 453
2552,model1_ensemble_rfxglr,100.0,5.0,1.0,7.0,0.7364656764351667, 10  48  64 105 204 338 453
2553,model2_ensemble_rflrsvc,100.0,5.0,1.0,7.0,0.6102111601766359, 10  48  64 105 204 338 453
2554,model3_ensemble_xglrsvc,100.0,5.0,1.0,7.0,0.7667346447209956, 10  48  64 105 204 338 453
2555,model4_ensemble_rfxgsvc,100.0,5.0,1.0,7.0,0.7652894419911682, 10  48  64 105 204 338 453
2556,model1_rf,100.0,15.0,1.0,7.0,0.6398779606583701, 10  64 105 204 338 481 493
2557,model2_rf,100.0,15.0,1.0,7.0,0.6530453633079085, 10  64 105 204 338 481 493
2558,model3_rf,100.0,15.0,1.0,7.0,0.675245283018868, 10  64 105 204 338 481 493
2559,model1_xg,100.0,15.0,1.0,7.0,0.6852011240465676, 10  64 105 204 338 481 493
2560,model2_xg,100.0,15.0,1.0,7.0,0.7166342834203131, 10  64 105 204 338 481 493
2561,model3_xg,100.0,15.0,1.0,7.0,0.7407611401043757, 10  64 105 204 338 481 493
2562,model4_xg,100.0,15.0,1.0,7.0,0.6840770774789241, 10  64 105 204 338 481 493
2563,model5_xg,100.0,15.0,1.0,7.0,0.7320096346848655, 10  64 105 204 338 481 493
2564,model1_lr,100.0,15.0,1.0,7.0,0.5325315134484143, 10  64 105 204 338 481 493
2565,model2_lr,100.0,15.0,1.0,7.0,0.5325315134484143, 10  64 105 204 338 481 493
2566,model3_lr,100.0,15.0,1.0,7.0,0.5325315134484143, 10  64 105 204 338 481 493
2567,model1_svc,100.0,15.0,1.0,7.0,0.5285170614211161, 10  64 105 204 338 481 493
2568,model2_svc,100.0,15.0,1.0,7.0,0.5285170614211161, 10  64 105 204 338 481 493
2569,model3_svc,100.0,15.0,1.0,7.0,0.5285170614211161, 10  64 105 204 338 481 493
2570,model1_ensemble_rfxglr,100.0,15.0,1.0,7.0,0.6887739863508631, 10  64 105 204 338 481 493
2571,model2_ensemble_rflrsvc,100.0,15.0,1.0,7.0,0.5986093938177439, 10  64 105 204 338 481 493
2572,model3_ensemble_xglrsvc,100.0,15.0,1.0,7.0,0.6919052589321557, 10  64 105 204 338 481 493
2573,model4_ensemble_rfxgsvc,100.0,15.0,1.0,7.0,0.7074411882778, 10  64 105 204 338 481 493
2574,model1_rf,100.0,25.0,1.0,7.0,0.6152292252107587, 10  64 105 128 204 338 472
2575,model2_rf,100.0,25.0,1.0,7.0,0.6339365716579687, 10  64 105 128 204 338 472
2576,model3_rf,100.0,25.0,1.0,7.0,0.654249698916098, 10  64 105 128 204 338 472
2577,model1_xg,100.0,25.0,1.0,7.0,0.6687017262143717, 10  64 105 128 204 338 472
2578,model2_xg,100.0,25.0,1.0,7.0,0.714546768366118, 10  64 105 128 204 338 472
2579,model3_xg,100.0,25.0,1.0,7.0,0.7095688478522681, 10  64 105 128 204 338 472
2580,model4_xg,100.0,25.0,1.0,7.0,0.6460200722601365, 10  64 105 128 204 338 472
2581,model5_xg,100.0,25.0,1.0,7.0,0.7093681252509032, 10  64 105 128 204 338 472
2582,model1_lr,100.0,25.0,1.0,7.0,0.5558956242472902, 10  64 105 128 204 338 472
2583,model2_lr,100.0,25.0,1.0,7.0,0.5518811722199919, 10  64 105 128 204 338 472
2584,model3_lr,100.0,25.0,1.0,7.0,0.5521220393416298, 10  64 105 128 204 338 472
2585,model1_svc,100.0,25.0,1.0,7.0,0.5561364913689282, 10  64 105 128 204 338 472
2586,model2_svc,100.0,25.0,1.0,7.0,0.5561364913689282, 10  64 105 128 204 338 472
2587,model3_svc,100.0,25.0,1.0,7.0,0.5561364913689282, 10  64 105 128 204 338 472
2588,model1_ensemble_rfxglr,100.0,25.0,1.0,7.0,0.6628004817342432, 10  64 105 128 204 338 472
2589,model2_ensemble_rflrsvc,100.0,25.0,1.0,7.0,0.598127659574468, 10  64 105 128 204 338 472
2590,model3_ensemble_xglrsvc,100.0,25.0,1.0,7.0,0.6961204335608189, 10  64 105 128 204 338 472
2591,model4_ensemble_rfxgsvc,100.0,25.0,1.0,7.0,0.6821902850260939, 10  64 105 128 204 338 472
2592,model1_rf,100.0,35.0,1.0,7.0,0.6069594540345242, 10  64 105 128 204 338 481
2593,model2_rf,100.0,35.0,1.0,7.0,0.6157109594540344, 10  64 105 128 204 338 481
2594,model3_rf,100.0,35.0,1.0,7.0,0.635582496989161, 10  64 105 128 204 338 481
2595,model1_xg,100.0,35.0,1.0,7.0,0.6509578482537133, 10  64 105 128 204 338 481
2596,model2_xg,100.0,35.0,1.0,7.0,0.6585451625853072, 10  64 105 128 204 338 481
2597,model3_xg,100.0,35.0,1.0,7.0,0.6528847852268165, 10  64 105 128 204 338 481
2598,model4_xg,100.0,35.0,1.0,7.0,0.6469835407466881, 10  64 105 128 204 338 481
2599,model5_xg,100.0,35.0,1.0,7.0,0.6233785628261742, 10  64 105 128 204 338 481
2600,model1_lr,100.0,35.0,1.0,7.0,0.509849859494179, 10  64 105 128 204 338 481
2601,model2_lr,100.0,35.0,1.0,7.0,0.509849859494179, 10  64 105 128 204 338 481
2602,model3_lr,100.0,35.0,1.0,7.0,0.509849859494179, 10  64 105 128 204 338 481
2603,model1_svc,100.0,35.0,1.0,7.0,0.5119775190686471, 10  64 105 128 204 338 481
2604,model2_svc,100.0,35.0,1.0,7.0,0.5119775190686471, 10  64 105 128 204 338 481
2605,model3_svc,100.0,35.0,1.0,7.0,0.5119775190686471, 10  64 105 128 204 338 481
2606,model1_ensemble_rfxglr,100.0,35.0,1.0,7.0,0.6092075471698113, 10  64 105 128 204 338 481
2607,model2_ensemble_rflrsvc,100.0,35.0,1.0,7.0,0.5469032517061421, 10  64 105 128 204 338 481
2608,model3_ensemble_xglrsvc,100.0,35.0,1.0,7.0,0.6125395423524689, 10  64 105 128 204 338 481
2609,model4_ensemble_rfxgsvc,100.0,35.0,1.0,7.0,0.633053392211963, 10  64 105 128 204 338 481
2610,model1_rf,100.0,50.0,1.0,7.0,0.5854419911682056, 10  64 105 128 204 336 481
2611,model2_rf,100.0,50.0,1.0,7.0,0.5887338418305901, 10  64 105 128 204 336 481
2612,model3_rf,100.0,50.0,1.0,7.0,0.5651288639100762, 10  64 105 128 204 336 481
2613,model1_xg,100.0,50.0,1.0,7.0,0.5721942994781213, 10  64 105 128 204 336 481
2614,model2_xg,100.0,50.0,1.0,7.0,0.6026238458450421, 10  64 105 128 204 336 481
2615,model3_xg,100.0,50.0,1.0,7.0,0.5976459253311923, 10  64 105 128 204 336 481
2616,model4_xg,100.0,50.0,1.0,7.0,0.579861902850261, 10  64 105 128 204 336 481
2617,model5_xg,100.0,50.0,1.0,7.0,0.5756467282215978, 10  64 105 128 204 336 481
2618,model1_lr,100.0,50.0,1.0,7.0,0.5190429546366921, 10  64 105 128 204 336 481
2619,model2_lr,100.0,50.0,1.0,7.0,0.5190429546366921, 10  64 105 128 204 336 481
2620,model3_lr,100.0,50.0,1.0,7.0,0.5190429546366921, 10  64 105 128 204 336 481
2621,model1_svc,100.0,50.0,1.0,7.0,0.5209297470895222, 10  64 105 128 204 336 481
2622,model2_svc,100.0,50.0,1.0,7.0,0.5209297470895222, 10  64 105 128 204 336 481
2623,model3_svc,100.0,50.0,1.0,7.0,0.5230574066639904, 10  64 105 128 204 336 481
2624,model1_ensemble_rfxglr,100.0,50.0,1.0,7.0,0.5752452830188679, 10  64 105 128 204 336 481
2625,model2_ensemble_rflrsvc,100.0,50.0,1.0,7.0,0.5426880770774789, 10  64 105 128 204 336 481
2626,model3_ensemble_xglrsvc,100.0,50.0,1.0,7.0,0.5721541549578482, 10  64 105 128 204 336 481
2627,model4_ensemble_rfxgsvc,100.0,50.0,1.0,7.0,0.5823107185869129, 10  64 105 128 204 336 481
2628,model1_rf,100.0,100.0,1.0,7.0,0.5454034524287434, 10 105 204 481
2629,model2_rf,100.0,100.0,1.0,7.0,0.5286230429546367, 10 105 204 481
2630,model3_rf,100.0,100.0,1.0,7.0,0.5614612605379365, 10 105 204 481
2631,model1_xg,100.0,100.0,1.0,7.0,0.549016459253312, 10 105 204 481
2632,model2_xg,100.0,100.0,1.0,7.0,0.546647932557206, 10 105 204 481
2633,model3_xg,100.0,100.0,1.0,7.0,0.5385788839823364, 10 105 204 481
2634,model4_xg,100.0,100.0,1.0,7.0,0.5449217181854678, 10 105 204 481
2635,model5_xg,100.0,100.0,1.0,7.0,0.5572460859092734, 10 105 204 481
2636,model1_lr,100.0,100.0,1.0,7.0,0.5134082697711763, 10 105 204 481
2637,model2_lr,100.0,100.0,1.0,7.0,0.5134082697711763, 10 105 204 481
2638,model3_lr,100.0,100.0,1.0,7.0,0.5134082697711763, 10 105 204 481
2639,model1_svc,100.0,100.0,1.0,7.0,0.5091529506222401, 10 105 204 481
2640,model2_svc,100.0,100.0,1.0,7.0,0.5091529506222401, 10 105 204 481
2641,model3_svc,100.0,100.0,1.0,7.0,0.5091529506222401, 10 105 204 481
2642,model1_ensemble_rfxglr,100.0,100.0,1.0,7.0,0.5329185066238458, 10 105 204 481
2643,model2_ensemble_rflrsvc,100.0,100.0,1.0,7.0,0.5327177840224809, 10 105 204 481
2644,model3_ensemble_xglrsvc,100.0,100.0,1.0,7.0,0.5480529907667604, 10 105 204 481
2645,model4_ensemble_rfxgsvc,100.0,100.0,1.0,7.0,0.5376555600160577, 10 105 204 481
2646,model1_rf,0.0,0.0,1.0,8.0,0.6462681653954235, 10  48  64 204 241 281 318 493
2647,model2_rf,0.0,0.0,1.0,8.0,0.7305315134484143, 10  48  64 204 241 281 318 493
2648,model3_rf,0.0,0.0,1.0,8.0,0.7517278201525492, 10  48  64 204 241 281 318 493
2649,model1_xg,0.0,0.0,1.0,8.0,0.7868944199116821, 10  48  64 204 241 281 318 493
2650,model2_xg,0.0,0.0,1.0,8.0,0.8185684464070655, 10  48  64 204 241 281 318 493
2651,model3_xg,0.0,0.0,1.0,8.0,0.840527498996387, 10  48  64 204 241 281 318 493
2652,model4_xg,0.0,0.0,1.0,8.0,0.8017880369329586, 10  48  64 204 241 281 318 493
2653,model5_xg,0.0,0.0,1.0,8.0,0.8362721798474508, 10  48  64 204 241 281 318 493
2654,model1_lr,0.0,0.0,1.0,8.0,0.5630887193898033, 10  48  64 204 241 281 318 493
2655,model2_lr,0.0,0.0,1.0,8.0,0.5630887193898033, 10  48  64 204 241 281 318 493
2656,model3_lr,0.0,0.0,1.0,8.0,0.5671031714171015, 10  48  64 204 241 281 318 493
2657,model1_svc,0.0,0.0,1.0,8.0,0.5675849056603773, 10  48  64 204 241 281 318 493
2658,model2_svc,0.0,0.0,1.0,8.0,0.5697125652348454, 10  48  64 204 241 281 318 493
2659,model3_svc,0.0,0.0,1.0,8.0,0.5697125652348454, 10  48  64 204 241 281 318 493
2660,model1_ensemble_rfxglr,0.0,0.0,1.0,8.0,0.7949634684865516, 10  48  64 204 241 281 318 493
2661,model2_ensemble_rflrsvc,0.0,0.0,1.0,8.0,0.6192910477719791, 10  48  64 204 241 281 318 493
2662,model3_ensemble_xglrsvc,0.0,0.0,1.0,8.0,0.7779823364110798, 10  48  64 204 241 281 318 493
2663,model4_ensemble_rfxgsvc,0.0,0.0,1.0,8.0,0.8025106382978724, 10  48  64 204 241 281 318 493
2664,model1_rf,0.0,5.0,1.0,8.0,0.6461477318346045, 10  48  64 105 204 338 453 481
2665,model2_rf,0.0,5.0,1.0,8.0,0.7046784423926133, 10  48  64 105 204 338 453 481
2666,model3_rf,0.0,5.0,1.0,8.0,0.6999413890004015, 10  48  64 105 204 338 453 481
2667,model1_xg,0.0,5.0,1.0,8.0,0.7344656764351667, 10  48  64 105 204 338 453 481
2668,model2_xg,0.0,5.0,1.0,8.0,0.7774604576475311, 10  48  64 105 204 338 453 481
2669,model3_xg,0.0,5.0,1.0,8.0,0.803193095142513, 10  48  64 105 204 338 453 481
2670,model4_xg,0.0,5.0,1.0,8.0,0.7503227619429949, 10  48  64 105 204 338 453 481
2671,model5_xg,0.0,5.0,1.0,8.0,0.7970509835407467, 10  48  64 105 204 338 453 481
2672,model1_lr,0.0,5.0,1.0,8.0,0.5680666399036531, 10  48  64 105 204 338 453 481
2673,model2_lr,0.0,5.0,1.0,8.0,0.565938980329185, 10  48  64 105 204 338 453 481
2674,model3_lr,0.0,5.0,1.0,8.0,0.563811320754717, 10  48  64 105 204 338 453 481
2675,model1_svc,0.0,5.0,1.0,8.0,0.563811320754717, 10  48  64 105 204 338 453 481
2676,model2_svc,0.0,5.0,1.0,8.0,0.563811320754717, 10  48  64 105 204 338 453 481
2677,model3_svc,0.0,5.0,1.0,8.0,0.563811320754717, 10  48  64 105 204 338 453 481
2678,model1_ensemble_rfxglr,0.0,5.0,1.0,8.0,0.7285644319550382, 10  48  64 105 204 338 453 481
2679,model2_ensemble_rflrsvc,0.0,5.0,1.0,8.0,0.607970293054998, 10  48  64 105 204 338 453 481
2680,model3_ensemble_xglrsvc,0.0,5.0,1.0,8.0,0.7612019269369731, 10  48  64 105 204 338 453 481
2681,model4_ensemble_rfxgsvc,0.0,5.0,1.0,8.0,0.7642529104777198, 10  48  64 105 204 338 453 481
2682,model1_rf,0.0,15.0,1.0,8.0,0.6226631874749097, 10  64 105 128 204 338 453 472
2683,model2_rf,0.0,15.0,1.0,8.0,0.6602786029706944, 10  64 105 128 204 338 453 472
2684,model3_rf,0.0,15.0,1.0,8.0,0.6916716178241671, 10  64 105 128 204 338 453 472
2685,model1_xg,0.0,15.0,1.0,8.0,0.6980947410678442, 10  64 105 128 204 338 453 472
2686,model2_xg,0.0,15.0,1.0,8.0,0.7295279004415898, 10  64 105 128 204 338 453 472
2687,model3_xg,0.0,15.0,1.0,8.0,0.7744094741067844, 10  64 105 128 204 338 453 472
2688,model4_xg,0.0,15.0,1.0,8.0,0.6749714973906061, 10  64 105 128 204 338 453 472
2689,model5_xg,0.0,15.0,1.0,8.0,0.7526912886391007, 10  64 105 128 204 338 453 472
2690,model1_lr,0.0,15.0,1.0,8.0,0.5473119229225211, 10  64 105 128 204 338 453 472
2691,model2_lr,0.0,15.0,1.0,8.0,0.5390421517462867, 10  64 105 128 204 338 453 472
2692,model3_lr,0.0,15.0,1.0,8.0,0.5409289441991167, 10  64 105 128 204 338 453 472
2693,model1_svc,0.0,15.0,1.0,8.0,0.5430566037735849, 10  64 105 128 204 338 453 472
2694,model2_svc,0.0,15.0,1.0,8.0,0.5449433962264151, 10  64 105 128 204 338 453 472
2695,model3_svc,0.0,15.0,1.0,8.0,0.542815736651947, 10  64 105 128 204 338 453 472
2696,model1_ensemble_rfxglr,0.0,15.0,1.0,8.0,0.6905475712565234, 10  64 105 128 204 338 453 472
2697,model2_ensemble_rflrsvc,0.0,15.0,1.0,8.0,0.6223420313127258, 10  64 105 128 204 338 453 472
2698,model3_ensemble_xglrsvc,0.0,15.0,1.0,8.0,0.7234259333600963, 10  64 105 128 204 338 453 472
2699,model4_ensemble_rfxgsvc,0.0,15.0,1.0,8.0,0.7035543958249699, 10  64 105 128 204 338 453 472
2700,model1_rf,0.0,25.0,1.0,8.0,0.6092147731834604, 10  64 105 128 204 338 472 481
2701,model2_rf,0.0,25.0,1.0,8.0,0.6208165395423524, 10  64 105 128 204 338 472 481
2702,model3_rf,0.0,25.0,1.0,8.0,0.6383195503813729, 10  64 105 128 204 338 472 481
2703,model1_xg,0.0,25.0,1.0,8.0,0.6675849056603773, 10  64 105 128 204 338 472 481
2704,model2_xg,0.0,25.0,1.0,8.0,0.6827595343235648, 10  64 105 128 204 338 472 481
2705,model3_xg,0.0,25.0,1.0,8.0,0.6967298273785628, 10  64 105 128 204 338 472 481
2706,model4_xg,0.0,25.0,1.0,8.0,0.6548590927338418, 10  64 105 128 204 338 472 481
2707,model5_xg,0.0,25.0,1.0,8.0,0.7283637093536732, 10  64 105 128 204 338 472 481
2708,model1_lr,0.0,25.0,1.0,8.0,0.5378378161380972, 10  64 105 128 204 338 472 481
2709,model2_lr,0.0,25.0,1.0,8.0,0.5378378161380972, 10  64 105 128 204 338 472 481
2710,model3_lr,0.0,25.0,1.0,8.0,0.5378378161380972, 10  64 105 128 204 338 472 481
2711,model1_svc,0.0,25.0,1.0,8.0,0.5399654757125651, 10  64 105 128 204 338 472 481
2712,model2_svc,0.0,25.0,1.0,8.0,0.5399654757125651, 10  64 105 128 204 338 472 481
2713,model3_svc,0.0,25.0,1.0,8.0,0.5399654757125651, 10  64 105 128 204 338 472 481
2714,model1_ensemble_rfxglr,0.0,25.0,1.0,8.0,0.6504030509835408, 10  64 105 128 204 338 472 481
2715,model2_ensemble_rflrsvc,0.0,25.0,1.0,8.0,0.5883396226415094, 10  64 105 128 204 338 472 481
2716,model3_ensemble_xglrsvc,0.0,25.0,1.0,8.0,0.65658530710558, 10  64 105 128 204 338 472 481
2717,model4_ensemble_rfxgsvc,0.0,25.0,1.0,8.0,0.6688293857888398, 10  64 105 128 204 338 472 481
2718,model1_rf,0.0,35.0,1.0,8.0,0.6413705339221196, 10  64 105 128 204 336 338 472
2719,model2_rf,0.0,35.0,1.0,8.0,0.6394837414692894, 10  64 105 128 204 336 338 472
2720,model3_rf,0.0,35.0,1.0,8.0,0.654618225612204, 10  64 105 128 204 336 338 472
2721,model1_xg,0.0,35.0,1.0,8.0,0.6856097952629465, 10  64 105 128 204 336 338 472
2722,model2_xg,0.0,35.0,1.0,8.0,0.6978940184664792, 10  64 105 128 204 336 338 472
2723,model3_xg,0.0,35.0,1.0,8.0,0.7382794058611, 10  64 105 128 204 336 338 472
2724,model4_xg,0.0,35.0,1.0,8.0,0.6603187474909675, 10  64 105 128 204 336 338 472
2725,model5_xg,0.0,35.0,1.0,8.0,0.7180064231232437, 10  64 105 128 204 336 338 472
2726,model1_lr,0.0,35.0,1.0,8.0,0.5557824167001204, 10  64 105 128 204 336 338 472
2727,model2_lr,0.0,35.0,1.0,8.0,0.5579100762745886, 10  64 105 128 204 336 338 472
2728,model3_lr,0.0,35.0,1.0,8.0,0.5579100762745886, 10  64 105 128 204 336 338 472
2729,model1_svc,0.0,35.0,1.0,8.0,0.5541364913689282, 10  64 105 128 204 336 338 472
2730,model2_svc,0.0,35.0,1.0,8.0,0.5541364913689282, 10  64 105 128 204 336 338 472
2731,model3_svc,0.0,35.0,1.0,8.0,0.5541364913689282, 10  64 105 128 204 336 338 472
